case	shell	result
36	bash	pass
36	dash	pass
36	ash	pass
36	zsh	pass
36	mksh	pass
36	ksh	pass
36	toysh	pass
36	sush	pass
36	brush	pass
36	osh	pass
37	bash	pass
37	dash	pass
37	ash	pass
37	zsh	pass
37	mksh	pass
37	ksh	pass
37	toysh	pass
37	sush	pass
37	brush	pass
37	osh	pass
38	bash	pass
38	dash	N-I
38	ash	pass
38	zsh	pass
38	mksh	pass
38	ksh	pass
38	toysh	pass
38	sush	pass
38	brush	pass
38	osh	pass
39	bash	pass
39	dash	BUG
39	ash	FAIL
39	zsh	BUG
39	mksh	BUG
39	ksh	FAIL
39	toysh	FAIL
39	sush	FAIL
39	brush	FAIL
39	osh	pass
40	bash	pass
40	dash	pass
40	ash	pass
40	zsh	pass
40	mksh	BUG
40	ksh	FAIL
40	toysh	pass
40	sush	pass
40	brush	pass
40	osh	pass
41	bash	pass
41	dash	N-I
41	ash	pass
41	zsh	pass
41	mksh	BUG
41	ksh	FAIL
41	toysh	FAIL
41	sush	pass
41	brush	pass
41	osh	pass
42	bash	ok
42	dash	N-I
42	ash	pass
42	zsh	ok
42	mksh	ok
42	ksh	FAIL
42	toysh	FAIL
42	sush	FAIL
42	brush	FAIL
42	osh	pass
43	bash	ok
43	dash	N-I
43	ash	FAIL
43	zsh	ok
43	mksh	ok
43	ksh	FAIL
43	toysh	FAIL
43	sush	FAIL
43	brush	FAIL
43	osh	pass
44	bash	ok
44	dash	N-I
44	ash	FAIL
44	zsh	ok
44	mksh	ok
44	ksh	FAIL
44	toysh	FAIL
44	sush	FAIL
44	brush	FAIL
44	osh	pass
45	bash	pass
45	dash	pass
45	ash	pass
45	zsh	pass
45	mksh	pass
45	ksh	pass
45	toysh	pass
45	sush	pass
45	brush	pass
45	osh	pass
46	bash	pass
46	dash	N-I
46	ash	pass
46	zsh	pass
46	mksh	N-I
46	ksh	FAIL
46	toysh	pass
46	sush	pass
46	brush	pass
46	osh	pass
47	bash	pass
47	dash	N-I
47	ash	pass
47	zsh	pass
47	mksh	N-I
47	ksh	FAIL
47	toysh	pass
47	sush	pass
47	brush	pass
47	osh	pass
48	bash	pass
48	dash	N-I
48	ash	FAIL
48	zsh	ok
48	mksh	pass
48	ksh	pass
48	toysh	TIME
48	sush	pass
48	brush	pass
48	osh	pass
49	bash	ok
49	dash	ok
49	ash	FAIL
49	zsh	pass
49	mksh	pass
49	ksh	pass
49	toysh	FAIL
49	sush	FAIL
49	brush	FAIL
49	osh	ok
50	bash	pass
50	dash	N-I
50	ash	FAIL
50	zsh	N-I
50	mksh	N-I
50	ksh	FAIL
50	toysh	FAIL
50	sush	pass
50	brush	pass
50	osh	pass
51	bash	pass
51	dash	BUG
51	ash	FAIL
51	zsh	pass
51	mksh	pass
51	ksh	pass
51	toysh	FAIL
51	sush	pass
51	brush	pass
51	osh	pass
52	bash	pass
52	dash	N-I
52	ash	FAIL
52	zsh	ok
52	mksh	pass
52	ksh	pass
52	toysh	FAIL
52	sush	pass
52	brush	pass
52	osh	ok
53	bash	pass
53	dash	N-I
53	ash	FAIL
53	zsh	N-I
53	mksh	pass
53	ksh	pass
53	toysh	FAIL
53	sush	pass
53	brush	pass
53	osh	pass
54	bash	pass
54	dash	N-I
54	ash	FAIL
54	zsh	pass
54	mksh	N-I
54	ksh	FAIL
54	toysh	FAIL
54	sush	pass
54	brush	pass
54	osh	pass
55	bash	pass
55	dash	N-I
55	ash	FAIL
55	zsh	N-I
55	mksh	pass
55	ksh	pass
55	toysh	FAIL
55	sush	pass
55	brush	pass
55	osh	pass
56	bash	pass
56	dash	pass
56	ash	pass
56	zsh	pass
56	mksh	pass
56	ksh	pass
56	toysh	FAIL
56	sush	pass
56	brush	pass
56	osh	pass
57	bash	pass
57	dash	N-I
57	ash	FAIL
57	zsh	BUG
57	mksh	pass
57	ksh	pass
57	toysh	FAIL
57	sush	pass
57	brush	pass
57	osh	pass
58	bash	pass
58	dash	BUG
58	ash	pass
58	zsh	pass
58	mksh	pass
58	ksh	pass
58	toysh	pass
58	sush	pass
58	brush	pass
58	osh	pass
59	bash	pass
59	dash	N-I
59	ash	FAIL
59	zsh	BUG
59	mksh	pass
59	ksh	pass
59	toysh	FAIL
59	sush	pass
59	brush	pass
59	osh	pass
60	bash	pass
60	dash	N-I
60	ash	FAIL
60	zsh	pass
60	mksh	BUG
60	ksh	FAIL
60	toysh	FAIL
60	sush	pass
60	brush	FAIL
60	osh	pass
61	bash	pass
61	dash	pass
61	ash	pass
61	zsh	pass
61	mksh	pass
61	ksh	pass
61	toysh	pass
61	sush	pass
61	brush	FAIL
61	osh	pass
62	bash	pass
62	dash	pass
62	ash	FAIL
62	zsh	pass
62	mksh	pass
62	ksh	pass
62	toysh	pass
62	sush	FAIL
62	brush	pass
62	osh	pass
63	bash	pass
63	dash	pass
63	ash	FAIL
63	zsh	BUG
63	mksh	pass
63	ksh	pass
63	toysh	FAIL
63	sush	pass
63	brush	pass
63	osh	pass
64	bash	BUG
64	dash	ok
64	ash	FAIL
64	zsh	pass
64	mksh	pass
64	ksh	pass
64	toysh	FAIL
64	sush	FAIL
64	brush	FAIL
64	osh	pass
65	bash	pass
65	dash	pass
65	ash	pass
65	zsh	pass
65	mksh	pass
65	ksh	pass
65	toysh	pass
65	sush	pass
65	brush	pass
65	osh	pass
66	bash	pass
66	dash	pass
66	ash	pass
66	zsh	pass
66	mksh	pass
66	ksh	pass
66	toysh	pass
66	sush	pass
66	brush	pass
66	osh	pass
67	bash	ok
67	dash	ok
67	ash	FAIL
67	zsh	ok
67	mksh	BUG
67	ksh	FAIL
67	toysh	FAIL
67	sush	FAIL
67	brush	FAIL
67	osh	pass
68	bash	pass
68	dash	N-I
68	ash	FAIL
68	zsh	pass
68	mksh	pass
68	ksh	pass
68	toysh	FAIL
68	sush	pass
68	brush	pass
68	osh	pass
69	bash	pass
69	dash	N-I
69	ash	FAIL
69	zsh	BUG
69	mksh	BUG
69	ksh	FAIL
69	toysh	FAIL
69	sush	FAIL
69	brush	FAIL
69	osh	pass
70	bash	pass
70	dash	N-I
70	ash	FAIL
70	zsh	pass
70	mksh	pass
70	ksh	pass
70	toysh	FAIL
70	sush	pass
70	brush	pass
70	osh	pass
71	bash	pass
71	dash	N-I
71	ash	FAIL
71	zsh	BUG
71	mksh	pass
71	ksh	pass
71	toysh	FAIL
71	sush	pass
71	brush	pass
71	osh	pass
72	bash	BUG
72	dash	ok
72	ash	FAIL
72	zsh	BUG
72	mksh	pass
72	ksh	pass
72	toysh	FAIL
72	sush	FAIL
72	brush	FAIL
72	osh	pass
